S100,POINT (-75.534049999999979 40.50389100000001),9
S100,POINT (-75.534111 40.504260999999985),10
S100,POINT (-75.534561 40.504760999999974),11
S100,POINT (-75.535781999999983 40.505783000000008),12
S100,POINT (-75.535973000000013 40.506148999999994),13
S100,POINT (-75.536185999999987 40.506191),14
S100,POINT (-75.537383999999975 40.507195000000024),15
S100,POINT (-75.539809999999989 40.507770999999991),16
S100,POINT (-75.540196999999978 40.50793299999998),17
S100,POINT (-75.541878 40.508628999999985),18
S100,POINT (-75.541924 40.508647999999994),19
S611,POINT (-75.186859000000027 40.78384),1
S611,POINT (-75.184540000000027 40.784351000000015),2
S611,POINT (-75.184090000000026 40.784457999999972),3
S611,POINT (-75.183814999999981 40.784538999999995),4
S611,POINT (-75.18277 40.784851),5
S611,POINT (-75.182560000000024 40.784864000000027),6
S611,POINT (-75.181739999999991 40.78492),7
S611,POINT (-75.180930999999987 40.784881999999982),8
S611,POINT (-75.179786999999976 40.78474),9
S611,POINT (-75.179083999999989 40.784768999999983),10
S611,POINT (-75.178131000000008 40.784808999999996),11
S611,POINT (-75.174247999999977 40.785468999999978),12
S611,POINT (-75.171539 40.785889),13
S611,POINT (-75.170700000000011 40.785999000000004),14
S611,POINT (-75.169066999999984 40.786348999999973),15
S611,POINT (-75.167542000000026 40.786598000000026),16
S611,POINT (-75.167480000000012 40.786671000000013),17
S611,POINT (-75.167572 40.7869),18
S611,POINT (-75.168052999999986 40.787330999999995),19
S611,POINT (-75.169006000000024 40.788219000000026),20
S611,POINT (-75.169281000000012 40.788501999999994),21
S611,POINT (-75.169373000000007 40.788631000000009),22
S611,POINT (-75.169487 40.788798999999983),23
S611,POINT (-75.16954800000002 40.788928999999996),24
S611,POINT (-75.16960899999998 40.789000999999985),25
S611,POINT (-75.169738999999993 40.789409999999975),26
S611,POINT (-75.169708000000014 40.789871000000005),27
S611,POINT (-75.169434000000024 40.790507999999988),28
S611,POINT (-75.168587 40.791290000000004),29
S611,POINT (-75.168349999999975 40.79163),30
S611,POINT (-75.167091000000028 40.793919000000017),31
S611,POINT (-75.165801999999985 40.796138999999982),32
S611,POINT (-75.1651 40.797168),33
S611,POINT (-75.165038999999979 40.797378999999978),34
S611,POINT (-75.164772000000028 40.797487999999987),35
S611,POINT (-75.164679999999976 40.797649999999976),36
S611,POINT (-75.16381100000001 40.798480999999981),37
S611,POINT (-75.16246000000001 40.799530000000004),38
S611,POINT (-75.161277999999982 40.800652000000014),39
S611,POINT (-75.159179999999992 40.80261999999999),40
S611,POINT (-75.159019 40.802710999999988),41
S611,POINT (-75.157699999999977 40.803901999999994),42
S611,POINT (-75.157372000000009 40.804309999999987),43
S611,POINT (-75.157219 40.804561999999976),44
S611,POINT (-75.157013 40.804840000000013),45
S611,POINT (-75.156440999999973 40.805709999999976),46
S611,POINT (-75.155777 40.806968999999981),47
S611,POINT (-75.155724000000021 40.807362000000012),48
S611,POINT (-75.155586000000028 40.807770000000005),49
S611,POINT (-75.155471999999975 40.808460000000025),50
S611,POINT (-75.15537999999998 40.808640000000025),51
S611,POINT (-75.155288999999982 40.809052000000008),52
S611,POINT (-75.155144 40.809489999999983),53
S611,POINT (-75.155020999999977 40.810081000000025),54
S611,POINT (-75.154213000000027 40.812962000000027),55
S611,POINT (-75.154120999999975 40.813122000000021),56
S611,POINT (-75.154060000000015 40.813418000000013),57
S611,POINT (-75.153908 40.813861999999972),58
S611,POINT (-75.153908 40.816600999999991),59
S611,POINT (-75.153908 40.817791),60
S611,POINT (-75.153846999999985 40.818909000000019),61
S611,POINT (-75.153580999999974 40.819649000000027),62
S611,POINT (-75.153008 40.820861999999977),63
S611,POINT (-75.152770999999973 40.821200999999974),64
S611,POINT (-75.152527000000021 40.821659000000011),65
S611,POINT (-75.151627000000019 40.82307800000001),66
S611,POINT (-75.150841000000014 40.824360000000013),67
S611,POINT (-75.149429 40.826419999999985),68
S611,POINT (-75.146873000000028 40.829651000000013),69
S611,POINT (-75.14563099999998 40.831661),70
S611,POINT (-75.14544699999999 40.832118999999977),71
S611,POINT (-75.145362999999975 40.832760000000007),72
S611,POINT (-75.145537999999988 40.834129000000019),73
S611,POINT (-75.145362999999975 40.834750999999983),74
S611,POINT (-75.144882 40.835781),75
S611,POINT (-75.144852000000014 40.836048000000005),76
S611,POINT (-75.144637999999986 40.83618899999999),77
S611,POINT (-75.144402000000014 40.836600999999973),78
S611,POINT (-75.144278999999983 40.836651000000018),79
S611,POINT (-75.144157 40.837009000000023),80
S611,POINT (-75.143622999999991 40.837978000000021),81
S611,POINT (-75.14344 40.838249000000019),82
S611,POINT (-75.14317299999999 40.838869999999986),83
S611,POINT (-75.14308299999999 40.840099000000009),84
S611,POINT (-75.143318000000022 40.841179000000011),85
S611,POINT (-75.143410000000017 40.841270000000009),86
S611,POINT (-75.143561999999974 40.841961000000026),87
S611,POINT (-75.14364599999999 40.842090999999982),88
S611,POINT (-75.143737999999985 40.842640000000017),89
S611,POINT (-75.143828999999982 40.842690000000005),90
S611,POINT (-75.143951000000015 40.843473000000017),91
S611,POINT (-75.143951000000015 40.844471),92
S611,POINT (-75.14364599999999 40.845390000000009),93
S611,POINT (-75.143227000000024 40.846049999999991),94
S611,POINT (-75.142601000000013 40.846531000000027),95
S611,POINT (-75.14219700000001 40.846741000000009),96
S611,POINT (-75.139343 40.847880999999973),97
S611,POINT (-75.137352000000021 40.848887999999988),98
S611,POINT (-75.136002000000019 40.849758000000008),99
S611,POINT (-75.135117999999977 40.850398999999982),100
S611,POINT (-75.134697000000017 40.850899000000027),101
S611,POINT (-75.13445999999999 40.851500999999985),102
S611,POINT (-75.134338000000014 40.851891000000023),103
S611,POINT (-75.134041000000025 40.854641000000015),104
S611,POINT (-75.133857999999975 40.855091000000016),105
S611,POINT (-75.133797000000015 40.855620999999985),106
S611,POINT (-75.133621 40.856079000000022),107
S611,POINT (-75.133531 40.856529000000023),108
S611,POINT (-75.133377 40.856602000000009),109
S611,POINT (-75.132927 40.857658000000015),110
S611,POINT (-75.131781999999987 40.860167999999987),111
S611,POINT (-75.131721000000027 40.860470000000021),112
S611,POINT (-75.131569000000013 40.860611000000006),113
S611,POINT (-75.131363000000022 40.861019),114
S611,POINT (-75.131271000000027 40.861091999999985),115
S611,POINT (-75.131179999999972 40.861567999999977),116
S611,POINT (-75.130608 40.862739999999974),117
S611,POINT (-75.129760999999974 40.864608999999973),118
S611,POINT (-75.129310999999973 40.865478999999993),119
S611,POINT (-75.12847099999999 40.866692),120
S611,POINT (-75.128409999999974 40.866900999999984),121
S611,POINT (-75.12822 40.86698899999999),122
S611,POINT (-75.127922000000012 40.867432000000008),123
S611,POINT (-75.12750299999999 40.868270999999993),124
S611,POINT (-75.127440999999976 40.868359),125
S611,POINT (-75.127319 40.868710000000021),126
S611,POINT (-75.126183000000026 40.871360999999979),127
S611,POINT (-75.125542 40.873561999999993),128
S611,POINT (-75.125388999999984 40.874950000000013),129
S611,POINT (-75.125419000000022 40.875),130
S611,POINT (-75.125511000000017 40.87569000000002),131
S611,POINT (-75.125419000000022 40.878680999999972),132
S611,POINT (-75.125267000000008 40.879002000000014),133
S611,POINT (-75.125182999999993 40.879459),134
S611,POINT (-75.125 40.879902000000016),135
S611,POINT (-75.124939999999981 40.879958999999985),136
S611,POINT (-75.124878000000024 40.880192000000022),137
S611,POINT (-75.124762999999973 40.880450999999994),138
S611,POINT (-75.124641 40.881148999999994),139
S611,POINT (-75.124702000000013 40.882599000000027),140
S611,POINT (-75.12457999999998 40.883331),141
S611,POINT (-75.124221999999975 40.884398999999974),142
S611,POINT (-75.12406900000002 40.884730999999988),143
S611,POINT (-75.123365999999976 40.886459),144
S611,POINT (-75.122527999999988 40.887969),145
S611,POINT (-75.121497999999974 40.88991900000002),146
S611,POINT (-75.121383999999978 40.890259000000015),147
S611,POINT (-75.121383999999978 40.890419000000009),148
S611,POINT (-75.121200999999985 40.890511000000004),149
S611,POINT (-75.120811 40.891449000000023),150
S611,POINT (-75.120781000000022 40.891819),151
S611,POINT (-75.120689000000027 40.89193),152
S611,POINT (-75.120422000000019 40.892712000000017),153
S611,POINT (-75.119118000000014 40.895228999999972),154
S611,POINT (-75.118972999999983 40.895618000000013),155
S611,POINT (-75.118636999999978 40.896277999999995),156
S611,POINT (-75.118263000000013 40.897221),157
S248,POINT (-75.603989000000013 40.78194000000002),1
S248,POINT (-75.602538999999979 40.781730999999979),2
S248,POINT (-75.60148700000002 40.781348999999977),3
S248,POINT (-75.599860999999976 40.780590000000018),4
S248,POINT (-75.598602000000028 40.77972),5
S248,POINT (-75.594933000000026 40.777610999999979),6
S248,POINT (-75.59397100000001 40.777019999999993),7
S248,POINT (-75.593146999999988 40.776581000000022),8
S248,POINT (-75.591948 40.775828999999987),9
S248,POINT (-75.591591 40.775668999999994),10
S248,POINT (-75.590843 40.775230000000022),11
S248,POINT (-75.589691000000016 40.774712000000022),12
S248,POINT (-75.58869900000002 40.77434199999999),13
S248,POINT (-75.584068 40.77299099999999),14
S248,POINT (-75.578857000000028 40.771412),15
S248,POINT (-75.578376999999989 40.771198000000027),16
S248,POINT (-75.578262 40.771198000000027),17
S248,POINT (-75.57678199999998 40.770629999999983),18
S248,POINT (-75.576538000000028 40.770469999999989),19
S248,POINT (-75.575401 40.769957999999974),20
S248,POINT (-75.573959 40.769118999999989),21
UNION BLVD,POINT (-75.385520999999983 40.624919999999975),1
UNION BLVD,POINT (-75.38505600000002 40.624925000000019),2
UNION BLVD,POINT (-75.38505600000002 40.624925000000019),1
UNION BLVD,POINT (-75.384554999999978 40.624931000000004),2
UNION BLVD,POINT (-75.375388999999984 40.625038000000018),3
6TH ST,POINT (-75.470694999999978 40.60413),1
6TH ST,POINT (-75.471236999999974 40.605193999999983),2
6TH ST,POINT (-75.472061 40.606874000000005),3
6TH ST,POINT (-75.472762999999986 40.608398000000022),4
6TH ST,POINT (-75.473983999999973 40.610809000000017),5
6TH ST,POINT (-75.474754000000019 40.612366000000009),6
6TH ST,POINT (-75.470047000000022 40.602717999999982),1
6TH ST,POINT (-75.470505 40.603725),2
6TH ST,POINT (-75.47065600000002 40.604061),3
6TH ST,POINT (-75.470694999999978 40.60413),4
S222,POINT (-75.480698000000018 40.599742999999989),1
S222,POINT (-75.480888 40.600329999999985),2
S222,POINT (-75.481262000000015 40.601135),3
U22,POINT (-75.252159 40.686615000000018),1
U22,POINT (-75.251449999999977 40.687561000000017),2
S248,POINT (-75.261687999999992 40.694262999999978),1
S248,POINT (-75.261253000000011 40.693577000000005),2
S248,POINT (-75.261016999999981 40.693104000000005),3
S248,POINT (-75.260544999999979 40.692631000000006),4
S248,POINT (-75.259744000000012 40.691825999999992),5
S248,POINT (-75.258888000000013 40.69116200000002),6
S248,POINT (-75.254668999999978 40.688461000000018),7
S248,POINT (-75.253295999999978 40.687469000000021),8
S248,POINT (-75.252159 40.686615000000018),9
WALNUT ST,POINT (-75.480216999999982 40.598545),1
WALNUT ST,POINT (-75.480629000000022 40.599521999999979),2
WALNUT ST,POINT (-75.480698000000018 40.599742999999989),3
WALNUT ST,POINT (-75.480216999999982 40.598545),1
WALNUT ST,POINT (-75.48020200000002 40.598506999999984),2
WALNUT ST,POINT (-75.479301000000021 40.598854000000017),3
WALNUT ST,POINT (-75.477554 40.599422000000004),4
WALNUT ST,POINT (-75.476372000000026 40.599769999999978),5
WALNUT ST,POINT (-75.475265999999976 40.600108999999975),6
WALNUT ST,POINT (-75.473450000000014 40.600636000000009),7
WALNUT ST,POINT (-75.471878 40.601330000000019),8
S309,POINT (-75.387092 40.5025),1
S309,POINT (-75.387115 40.502564000000007),2
S222,POINT (-75.515938 40.585842000000014),1
S222,POINT (-75.512901 40.58980600000001),2
S222,POINT (-75.511505 40.591049),3
S222,POINT (-75.510184999999979 40.591671000000019),4
S222,POINT (-75.48850299999998 40.597736),5
S222,POINT (-75.486558 40.598277999999993),6
S222,POINT (-75.485512000000028 40.598460999999986),7
S222,POINT (-75.485512000000028 40.598460999999986),1
S222,POINT (-75.485236999999984 40.598510999999974),2
S222,POINT (-75.483833 40.598979999999983),3
S222,POINT (-75.48204800000002 40.599521999999979),4
S222,POINT (-75.480698000000018 40.599742999999989),5
S191,POINT (-75.196082999999987 40.936230000000023),1
S191,POINT (-75.196077 40.936233000000016),2
S191,POINT (-75.195852 40.936350000000004),3
S329,POINT (-75.418479999999988 40.703731000000005),1
S329,POINT (-75.416069 40.703780999999992),2
S329,POINT (-75.411407 40.704781000000025),3
S329,POINT (-75.409697999999992 40.705151),4
S329,POINT (-75.408951 40.705470999999989),5
S329,POINT (-75.408736999999974 40.705662000000018),6
S329,POINT (-75.408379000000025 40.706299),7
S329,POINT (-75.408157000000017 40.706429000000014),8
S329,POINT (-75.407317999999975 40.707668000000012),9
S329,POINT (-75.404984000000013 40.710442),10
S329,POINT (-75.404648000000009 40.710811999999976),11
S329,POINT (-75.402785999999992 40.71253999999999),12
S329,POINT (-75.402191000000016 40.713409000000013),13
S329,POINT (-75.401847999999973 40.714030999999977),14
S329,POINT (-75.401787000000013 40.714218000000017),15
S329,POINT (-75.401314000000013 40.715468999999985),16
S329,POINT (-75.401314000000013 40.715591000000018),17
S329,POINT (-75.401161 40.715720999999974),18
S329,POINT (-75.400414000000012 40.717098000000021),19
S329,POINT (-75.398485 40.719916000000012),20
S329,POINT (-75.397797000000025 40.720920999999976),21
S329,POINT (-75.396171999999979 40.722820000000013),22
S329,POINT (-75.395987999999988 40.723189999999988),23
S329,POINT (-75.395987999999988 40.723418999999978),24
S329,POINT (-75.396049 40.724879999999985),25
S329,POINT (-75.395987999999988 40.725269000000026),26
S329,POINT (-75.395752000000016 40.725750000000005),27
S329,POINT (-75.39544699999999 40.726089),28
S329,POINT (-75.396079999999984 40.726729999999975),29
I78,POINT (-75.219826000000012 40.670016999999973),1
I78,POINT (-75.219376000000011 40.670127999999977),2
I78,POINT (-75.217062 40.670492000000024),3
I78,POINT (-75.214310000000012 40.670925000000011),4
I78,POINT (-75.27642800000001 40.632995999999991),1
I78,POINT (-75.275894 40.633732000000009),2
I78,POINT (-75.274467000000016 40.635323000000028),3
I78,POINT (-75.274315 40.635490000000004),4
I78,POINT (-75.273056 40.636654000000021),5
I78,POINT (-75.272575000000018 40.637089),6
I78,POINT (-75.271239999999977 40.638184000000024),7
I78,POINT (-75.270583999999985 40.638683000000015),8
I78,POINT (-75.270126 40.63900000000001),9
I78,POINT (-75.269483999999977 40.639359000000013),10
I78,POINT (-75.26771500000001 40.640471999999988),11
I78,POINT (-75.267059000000017 40.640888000000018),12
I78,POINT (-75.265640000000019 40.641819999999996),13
I78,POINT (-75.264571999999987 40.642432999999983),14
I78,POINT (-75.262688000000026 40.643257000000006),15
I78,POINT (-75.260269 40.644337000000007),16
I78,POINT (-75.259887999999989 40.644470000000013),17
I78,POINT (-75.258970999999974 40.64479799999998),18
I78,POINT (-75.256560999999977 40.645657000000028),19
I78,POINT (-75.255493 40.646121999999991),20
I78,POINT (-75.253311 40.647018),21
I78,POINT (-75.251739999999984 40.647853999999995),22
I78,POINT (-75.251640000000009 40.647902999999985),23
I78,POINT (-75.248588999999981 40.64962300000002),24
I78,POINT (-75.244232000000011 40.651973999999996),25
I78,POINT (-75.243462000000022 40.652391000000023),26
I78,POINT (-75.240973 40.653740000000028),27
I78,POINT (-75.24059299999999 40.653946000000019),28
I78,POINT (-75.238814999999988 40.654980000000023),29
I78,POINT (-75.23784599999999 40.655711999999994),30
I78,POINT (-75.235549999999989 40.658361000000014),31
I78,POINT (-75.234421 40.661294999999996),32
I78,POINT (-75.234302000000014 40.661603000000014),33
I78,POINT (-75.234244999999987 40.661750999999981),34
I78,POINT (-75.233093 40.664565999999979),35
I78,POINT (-75.231506000000024 40.666658999999981),36
I78,POINT (-75.229912000000013 40.667960999999991),37
I78,POINT (-75.227463 40.669186000000025),38
I78,POINT (-75.226343999999983 40.669307),39
I78,POINT (-75.219826000000012 40.670016999999973),40
S611,POINT (-75.182274 40.676888000000019),1
S611,POINT (-75.182541000000015 40.677185000000009),2
S611,POINT (-75.182793 40.677392),3
S611,POINT (-75.183167000000026 40.677723000000015),4
S611,POINT (-75.183654999999987 40.677802999999983),5
S611,POINT (-75.184204000000022 40.677646999999979),6
S611,POINT (-75.18517300000002 40.677531999999985),7
S611,POINT (-75.185683999999981 40.677512999999976),8
S611,POINT (-75.186133999999981 40.677475000000015),9
S611,POINT (-75.186547000000019 40.677512999999976),10
S611,POINT (-75.18766 40.677802999999983),11
S611,POINT (-75.188530000000014 40.678073999999981),12
S611,POINT (-75.189842 40.678242000000012),13
S611,POINT (-75.190064 40.678241000000014),14
S611,POINT (-75.190795999999978 40.678238000000022),15
S611,POINT (-75.191832999999974 40.67836),16
S611,POINT (-75.192902 40.678608),17
S611,POINT (-75.193604 40.678940000000011),18
S611,POINT (-75.194014999999979 40.679103999999995),19
S611,POINT (-75.19450999999998 40.679351999999994),20
S611,POINT (-75.195006999999976 40.679515999999978),21
S611,POINT (-75.19603699999999 40.679805999999985),22
S611,POINT (-75.197113 40.680095999999992),23
S611,POINT (-75.198105 40.68059199999999),24
S611,POINT (-75.199302999999986 40.681374000000005),25
S611,POINT (-75.200127000000009 40.682198000000028),26
S611,POINT (-75.200615000000028 40.682945000000018),27
S611,POINT (-75.201157000000023 40.683314999999993),28
S611,POINT (-75.201446999999973 40.683643000000018),29
S611,POINT (-75.20211 40.684139000000016),30
S611,POINT (-75.202727999999979 40.684848999999986),31
S611,POINT (-75.203223999999977 40.68552),32
S611,POINT (-75.203513999999984 40.685833),33
S611,POINT (-75.203673999999978 40.686015999999995),34
S611,POINT (-75.204071 40.686409000000026),35
S611,POINT (-75.204399000000024 40.686717999999985),36
S611,POINT (-75.204909999999984 40.687092000000007),37
S611,POINT (-75.205536 40.687461999999982),38
S611,POINT (-75.205963 40.687565000000006),39
S611,POINT (-75.206420999999978 40.687649000000022),40
S611,POINT (-75.206583000000023 40.687633000000005),41
S611,POINT (-75.206730999999991 40.687617999999986),42
S611,POINT (-75.206833000000017 40.687607000000014),43
S611,POINT (-75.207329000000016 40.687442999999973),44
S611,POINT (-75.208031 40.687153000000023),45
S611,POINT (-75.208042999999975 40.687148999999977),46
S611,POINT (-75.208343000000013 40.687027),47
S611,POINT (-75.20858800000002 40.687069000000008),48
S611,POINT (-75.208676000000025 40.687098999999989),49
S611,POINT (-75.208831999999973 40.687153000000023),50
U22,POINT (-75.585846 40.591433999999992),1
U22,POINT (-75.584915000000024 40.591831000000013),2
U22,POINT (-75.582021 40.593057999999985),3
U22,POINT (-75.580970999999977 40.593502),4
U22,POINT (-75.576294000000019 40.594402),5
UNION BLVD,POINT (-75.47676100000001 40.611958000000016),1
UNION BLVD,POINT (-75.47560900000002 40.612122),2
UNION BLVD,POINT (-75.474754000000019 40.612366000000009),3
S145,POINT (-75.47676100000001 40.611958000000016),1
S145,POINT (-75.476951999999983 40.612499000000014),2
S145,POINT (-75.47715 40.612968000000023),3
S378,POINT (-75.384697000000017 40.610184000000004),1
S378,POINT (-75.384307999999976 40.611145000000022),2
S378,POINT (-75.384307999999976 40.612491999999975),3
S378,POINT (-75.384628000000021 40.613902999999993),4
S378,POINT (-75.384682 40.614203999999972),5
U22,POINT (-75.532103 40.609703000000025),1
U22,POINT (-75.523627999999974 40.610405000000014),2
U22,POINT (-75.515549000000021 40.612735999999984),3
U22,POINT (-75.50964399999998 40.614368000000013),4
U22,POINT (-75.502022000000011 40.618488000000013),5
U22,POINT (-75.501884000000018 40.61856499999999),6
N CEDAR CREST BLVD,POINT (-75.532103 40.609703000000025),1
N CEDAR CREST BLVD,POINT (-75.534668000000011 40.615826000000027),2
S378,POINT (-75.385849000000007 40.608513000000016),1
S378,POINT (-75.38565 40.608925),2
S378,POINT (-75.385323000000028 40.609394000000009),3
S378,POINT (-75.384949 40.609923999999978),4
S378,POINT (-75.384697000000017 40.610184000000004),5
S611,POINT (-75.199089000000015 40.60762),1
S611,POINT (-75.199097 40.607861000000014),2
S611,POINT (-75.199219000000028 40.60872999999998),3
S611,POINT (-75.199433 40.609570000000019),4
S611,POINT (-75.199516000000017 40.609638000000018),5
S611,POINT (-75.199516000000017 40.609759999999994),6
S611,POINT (-75.199608000000012 40.609798000000012),7
S611,POINT (-75.199668999999972 40.610063000000025),8
S611,POINT (-75.20039300000002 40.61103700000001),9
S611,POINT (-75.201050000000009 40.611770999999976),10
S611,POINT (-75.201262999999983 40.612068000000022),11
S611,POINT (-75.201529999999991 40.61233900000002),12
S611,POINT (-75.201713999999981 40.612659000000008),13
S611,POINT (-75.202171000000021 40.613299999999981),14
S611,POINT (-75.202315 40.613689000000022),15
S611,POINT (-75.202622000000019 40.614448999999979),16
S611,POINT (-75.202713000000017 40.614521000000025),17
S611,POINT (-75.202980000000025 40.615131000000019),18
S611,POINT (-75.203011 40.615391999999986),19
S611,POINT (-75.203217 40.615799999999979),20
S611,POINT (-75.203339000000028 40.616299000000026),21
S611,POINT (-75.203461 40.617259999999987),22
S611,POINT (-75.203307999999993 40.61809199999999),23
S611,POINT (-75.203217 40.618149000000017),24
S611,POINT (-75.202980000000025 40.618590999999981),25
S611,POINT (-75.202919000000009 40.618770999999981),26
S611,POINT (-75.202622000000019 40.618930999999975),27
S611,POINT (-75.201538000000028 40.619732),28
S611,POINT (-75.200912000000017 40.620009999999979),29
S611,POINT (-75.199592 40.620257999999978),30
S611,POINT (-75.198387000000025 40.620380000000011),31
S611,POINT (-75.195929999999976 40.620561000000009),32
S611,POINT (-75.194878000000017 40.620769999999993),33
S611,POINT (-75.194396999999981 40.620971999999995),34
S611,POINT (-75.193587999999977 40.621639000000016),35
S611,POINT (-75.193260000000009 40.622008999999991),36
S611,POINT (-75.19296300000002 40.622600999999975),37
S611,POINT (-75.192902 40.622779999999977),38
S611,POINT (-75.19259599999998 40.623348000000021),39
S611,POINT (-75.192237999999975 40.624019999999973),40
S611,POINT (-75.191551 40.625),41
S611,POINT (-75.191368000000011 40.625388999999984),42
S611,POINT (-75.191277000000014 40.625758000000019),43
S611,POINT (-75.191307 40.626491999999985),44
S611,POINT (-75.19139899999999 40.626578999999992),45
S611,POINT (-75.19146 40.62704100000002),46
S611,POINT (-75.191581999999983 40.62709000000001),47
S611,POINT (-75.191757 40.627449000000013),48
S611,POINT (-75.191818000000012 40.627522),49
S611,POINT (-75.191971000000024 40.628120000000024),50
S611,POINT (-75.192237999999975 40.62824999999998),51
S611,POINT (-75.192481999999984 40.628780000000006),52
S611,POINT (-75.192574999999977 40.628849),53
S611,POINT (-75.19259599999998 40.629028000000005),54
S611,POINT (-75.192940000000021 40.629650000000026),55
S611,POINT (-75.193031000000019 40.630427999999995),56
S611,POINT (-75.192909999999983 40.631680000000017),57
S611,POINT (-75.192909999999983 40.632351000000028),58
S611,POINT (-75.193091999999979 40.632832000000008),59
S611,POINT (-75.193091999999979 40.63354099999998),60
S611,POINT (-75.193267999999989 40.634090000000015),61
S611,POINT (-75.193329 40.634109000000024),62
S611,POINT (-75.19342 40.63475),63
S611,POINT (-75.19348100000002 40.63493),64
S611,POINT (-75.193626 40.635872000000006),65
S611,POINT (-75.193748000000028 40.636470999999972),66
S611,POINT (-75.193840000000023 40.636539000000027),67
S611,POINT (-75.193871 40.636700000000019),68
S611,POINT (-75.194321 40.63745),69
S611,POINT (-75.194931 40.638340000000028),70
S611,POINT (-75.19529 40.638340000000028),71
S611,POINT (-75.195534000000009 40.638729000000012),72
S611,POINT (-75.196007000000009 40.639229),73
S611,POINT (-75.196219999999983 40.639350999999976),74
S611,POINT (-75.196311999999978 40.639598999999976),75
S611,POINT (-75.196548 40.639900000000011),76
S611,POINT (-75.196793000000014 40.640559999999994),77
S611,POINT (-75.196876999999972 40.641108999999972),78
S611,POINT (-75.196876999999972 40.641361000000018),79
S611,POINT (-75.19690700000001 40.641521000000012),80
S611,POINT (-75.197028999999986 40.641682),81
S611,POINT (-75.197211999999979 40.642070999999987),82
S611,POINT (-75.197853000000009 40.643241999999987),83
S611,POINT (-75.198242 40.643718999999976),84
S611,POINT (-75.19847900000002 40.643879000000027),85
S611,POINT (-75.198630999999978 40.643902000000026),86
S611,POINT (-75.198692 40.644112000000007),87
S611,POINT (-75.199562000000014 40.644588),88
S611,POINT (-75.201302 40.645339999999976),89
S611,POINT (-75.201873999999975 40.645771000000025),90
S611,POINT (-75.202231999999981 40.646141),91
S611,POINT (-75.202476999999988 40.646598999999981),92
S611,POINT (-75.202599000000021 40.646689999999978),93
S611,POINT (-75.202690000000018 40.646900000000016),94
S611,POINT (-75.202842999999973 40.647121000000027),95
S611,POINT (-75.202957000000026 40.647171000000014),96
S611,POINT (-75.203017999999986 40.647511000000009),97
S611,POINT (-75.203200999999979 40.64775800000001),98
S611,POINT (-75.203407000000027 40.648659000000009),99
S611,POINT (-75.203499000000022 40.649181),100
S611,POINT (-75.203376999999989 40.65095100000002),101
S611,POINT (-75.203232000000014 40.65142800000001),102
S611,POINT (-75.202957000000026 40.651611),103
S611,POINT (-75.200561999999991 40.653759999999977),104
S611,POINT (-75.198914 40.655430000000024),105
S611,POINT (-75.196991000000025 40.657519999999977),106
S611,POINT (-75.196213 40.658428000000015),107
S611,POINT (-75.19458800000001 40.660171999999989),108
S611,POINT (-75.193298000000027 40.661710000000028),109
S611,POINT (-75.193153 40.662121000000013),110
S611,POINT (-75.19278700000001 40.662349000000006),111
S611,POINT (-75.190482999999972 40.66543999999999),112
S611,POINT (-75.187621999999976 40.668072999999993),113
S611,POINT (-75.186538999999982 40.668892000000028),114
S611,POINT (-75.185759000000019 40.669331),115
S611,POINT (-75.185013000000026 40.669418000000007),116
S611,POINT (-75.184920999999974 40.669579),117
S611,POINT (-75.184113000000025 40.670132000000024),118
S611,POINT (-75.183418000000017 40.670681),119
S611,POINT (-75.182624999999973 40.671546999999975),120
S611,POINT (-75.182335000000023 40.671966999999995),121
S329,POINT (-75.503113999999982 40.688755000000015),1
S329,POINT (-75.502725 40.688820000000021),2
S329,POINT (-75.502725 40.688820000000021),1
S329,POINT (-75.502693000000022 40.688825000000008),2
S329,POINT (-75.502655 40.688830999999993),3
S329,POINT (-75.501551 40.689004000000011),4
S329,POINT (-75.500923 40.689101999999991),5
S329,POINT (-75.50069400000001 40.689140000000009),6
S329,POINT (-75.500564 40.689167),7
S329,POINT (-75.500267000000008 40.689189999999996),8
S329,POINT (-75.4991 40.689265999999975),9
S329,POINT (-75.497833000000014 40.689403000000027),10
S329,POINT (-75.496689 40.68977000000001),11
S329,POINT (-75.495743 40.690018000000009),12
S329,POINT (-75.495605000000012 40.690097999999978),13
S329,POINT (-75.494348 40.690754000000027),14
S329,POINT (-75.493402 40.691280000000006),15
S329,POINT (-75.492484999999988 40.691829999999982),16
S329,POINT (-75.491051000000027 40.692751999999984),17
S329,POINT (-75.489539999999977 40.693523000000027),18
S329,POINT (-75.48043100000001 40.694461999999987),19
S329,POINT (-75.470123 40.695442000000014),20
S329,POINT (-75.458656000000019 40.696522000000016),21
S329,POINT (-75.458496000000025 40.696559999999977),22
S611,POINT (-75.209388999999987 40.688534000000004),1
S611,POINT (-75.208915999999988 40.688885000000028),2
S611,POINT (-75.208450000000028 40.689265999999975),3
S611,POINT (-75.20772599999998 40.689789000000019),4
S611,POINT (-75.207314 40.690097999999978),5
S611,POINT (-75.206322 40.690830000000005),6
S611,POINT (-75.206084999999973 40.691074000000015),7
S611,POINT (-75.206032 40.691359999999975),8
KNOX AV,POINT (-75.209388999999987 40.688534000000004),1
KNOX AV,POINT (-75.209769999999992 40.694108000000028),2
U22,POINT (-75.251449999999977 40.687561000000017),1
U22,POINT (-75.249406000000022 40.690517),2
U22,POINT (-75.248665000000017 40.691299000000015),3
U22,POINT (-75.247879000000012 40.691916999999989),4
