Road1,Road2,long1,lat1,long2,lat2
S248,NULL,-75.251449999999977,40.687561000000017,,
S248,NULL,-75.247805000000028,40.688371000000018,,
HAMILTON ST,NULL,-75.470047000000022,40.602717999999982,,
HAMILTON ST,NULL,-75.449889999999982,40.608353000000022,,
UNION BLVD,NULL,-75.417953000000011,40.626282,,
UNION BLVD,NULL,-75.386237999999992,40.624911999999995,,
I78,NULL,-75.545593,40.574612,,
I78,NULL,-75.540031,40.572243000000014,,
CEDAR CREST BLVD,NULL,-75.51963,40.570618000000024,,
CEDAR CREST BLVD,NULL,-75.521767000000011,40.579860999999994,,
S29,NULL,-75.508141000000023,40.528275000000008,,
S29,NULL,-75.518378999999982,40.564594,,
I78,NULL,-75.534668000000011,40.570011000000022,,
I78,NULL,-75.52323899999999,40.568306000000007,,
CEDAR CREST BLVD,NULL,-75.519218000000023,40.567702999999995,,
CEDAR CREST BLVD,NULL,-75.51963,40.570618000000024,,
I78,NULL,-75.519218000000023,40.567702999999995,,
I78,NULL,-75.514419999999973,40.567229999999995,,
S29,NULL,-75.518378999999982,40.564594,,
S29,NULL,-75.519218000000023,40.567702999999995,,
I78,NULL,-75.52323899999999,40.568306000000007,,
I78,NULL,-75.519218000000023,40.567702999999995,,
EMAUS AV,NULL,-75.474594000000025,40.565997999999979,,
EMAUS AV,NULL,-75.454636,40.577827000000013,,
EMAUS AV,NULL,-75.489822,40.547527,,
EMAUS AV,NULL,-75.477722000000028,40.561019999999985,,
I78,NULL,-75.514419999999973,40.567229999999995,,
I78,NULL,-75.480019000000027,40.563824000000011,,
EMAUS AV,NULL,-75.476256999999976,40.563453999999979,,
EMAUS AV,NULL,-75.474594000000025,40.565997999999979,,
I78,NULL,-75.476256999999976,40.563453999999979,,
I78,NULL,-75.47242,40.563071999999977,,
EMAUS AV,NULL,-75.477722000000028,40.561019999999985,,
EMAUS AV,NULL,-75.476256999999976,40.563453999999979,,
U22,NULL,-75.206277,40.694621999999981,,
U22,NULL,-75.203376999999989,40.694579999999974,,
S248,NULL,-75.206032,40.691359999999975,,
S248,NULL,-75.204299999999989,40.691397999999992,,
I78,NULL,-75.182198000000028,40.676754000000017,,
I78,NULL,-75.17733800000002,40.674647999999991,,
RIVER ST,NULL,-75.38928199999998,40.613631999999996,,
RIVER ST,NULL,-75.411018000000013,40.610934999999984,,
6TH ST,NULL,-75.47715,40.612968000000023,,
6TH ST,NULL,-75.475394999999992,40.613769999999988,,
6TH ST,NULL,-75.474754000000019,40.612366000000009,,
6TH ST,NULL,-75.475394999999992,40.613769999999988,,
CENTER ST,NULL,-75.384350999999981,40.620424000000014,,
CENTER ST,NULL,-75.385276999999974,40.620387999999991,,
CENTER ST,NULL,-75.374938999999983,40.620804000000021,,
CENTER ST,NULL,-75.384350999999981,40.620424000000014,,
CENTER ST,NULL,-75.374938999999983,40.620804000000021,,
CENTER ST,NULL,-75.375388999999984,40.625038000000018,,
CENTER ST,NULL,-75.37545,40.630623000000014,,
CENTER ST,NULL,-75.370445000000018,40.630493,,
S378,NULL,-75.391212,40.572772999999984,,
S378,NULL,-75.391111000000024,40.573056000000008,,
I78,NULL,-75.336570999999992,40.596424000000013,,
I78,NULL,-75.27642800000001,40.632995999999991,,
S412,NULL,-75.34053,40.594109,,
S412,NULL,-75.34053,40.558406999999988,,
I78,NULL,-75.390488,40.57468,,
I78,NULL,-75.344924999999989,40.597214000000008,,
S412,NULL,-75.341179000000011,40.59987000000001,,
S412,NULL,-75.340889,40.596878000000004,,
I78,NULL,-75.340889,40.596878000000004,,
I78,NULL,-75.336570999999992,40.596424000000013,,
S412,NULL,-75.340889,40.596878000000004,,
S412,NULL,-75.34053,40.594109,,
I78,NULL,-75.344924999999989,40.597214000000008,,
I78,NULL,-75.340889,40.596878000000004,,
KNOX AV,NULL,-75.215385000000026,40.673691000000019,,
KNOX AV,NULL,-75.208831999999973,40.687153000000023,,
I78,NULL,-75.209006999999986,40.672259999999994,,
I78,NULL,-75.182198000000028,40.676754000000017,,
KNOX AV,NULL,-75.214310000000012,40.670925000000011,,
KNOX AV,NULL,-75.215385000000026,40.673691000000019,,
I78,NULL,-75.214310000000012,40.670925000000011,,
I78,NULL,-75.209006999999986,40.672259999999994,,
S412,NULL,-75.384697000000017,40.610184000000004,,
S412,NULL,-75.352577,40.611655999999982,,
S412,NULL,-75.352577,40.611655999999982,,
S412,NULL,-75.341179000000011,40.59987000000001,,
I78,NULL,-75.480019000000027,40.563824000000011,,
I78,NULL,-75.476256999999976,40.563453999999979,,
I78,NULL,-75.47242,40.563071999999977,,
I78,NULL,-75.444672000000025,40.559062999999981,,
S145,NULL,-75.441101,40.560092999999995,,
S145,NULL,-75.454636,40.577827000000013,,
I78,NULL,-75.424416000000008,40.557137000000012,,
I78,NULL,-75.391922000000022,40.573249999999973,,
S611,NULL,-75.182198000000028,40.676754000000017,,
S611,NULL,-75.182274,40.676888000000019,,
S611,NULL,-75.182335000000023,40.671966999999995,,
S611,NULL,-75.182198000000028,40.676754000000017,,
S191,NULL,-75.214477999999986,40.885188000000028,,
S191,NULL,-75.196082999999987,40.936230000000023,,
S191,NULL,-75.205101000000013,40.866900999999984,,
S191,NULL,-75.214477999999986,40.885188000000028,,
S191,NULL,-75.210158999999976,40.854701999999975,,
S191,NULL,-75.205101000000013,40.866900999999984,,
S191,NULL,-75.266006,40.757130000000018,,
S191,NULL,-75.210158999999976,40.854701999999975,,
S191,NULL,-75.269020000000012,40.75528300000002,,
S191,NULL,-75.266006,40.757130000000018,,
WALNUT ST,NULL,-75.471878,40.601330000000019,,
WALNUT ST,NULL,-75.46965,40.602015999999992,,
WALNUT ST,NULL,-75.46965,40.602015999999992,,
WALNUT ST,NULL,-75.470047000000022,40.602717999999982,,
S248,NULL,-75.247805000000028,40.688371000000018,,
S248,NULL,-75.209769999999992,40.694108000000028,,
S611,NULL,-75.206086000000028,40.692113000000006,,
S611,NULL,-75.206253,40.694304999999986,,
S611,NULL,-75.206032,40.691359999999975,,
S611,NULL,-75.206086000000028,40.692113000000006,,
I476,NULL,-75.515404999999987,40.524992999999995,,
I476,NULL,-75.515434000000027,40.525023999999974,,
I476,NULL,-75.501647999999989,40.50534399999998,,
I476,NULL,-75.515404999999987,40.524992999999995,,
S309,NULL,-75.577711000000022,40.615031999999985,,
S309,NULL,-75.57790399999999,40.615142999999989,,
S309,NULL,-75.571518000000026,40.612308999999982,,
S309,NULL,-75.577711000000022,40.615031999999985,,
S329,NULL,-75.602561999999978,40.686783999999989,,
S329,NULL,-75.602341000000024,40.686619000000007,,
S329,NULL,-75.602341000000024,40.686619000000007,,
S329,NULL,-75.571563000000026,40.678634999999986,,
S873,NULL,-75.624519000000021,40.717331,,
S873,NULL,-75.624465999999984,40.717480000000023,,
S873,NULL,-75.608803000000023,40.69099,,
S873,NULL,-75.624519000000021,40.717331,,
S222,NULL,-75.472745999999972,40.603534000000025,,
S222,NULL,-75.470694999999978,40.60413,,
S222,NULL,-75.481262000000015,40.601135,,
S222,NULL,-75.472745999999972,40.603534000000025,,
HANOVER AV,NULL,-75.418030999999985,40.626226999999972,,
HANOVER AV,NULL,-75.417953000000011,40.626282,,
HANOVER AV,NULL,-75.449889999999982,40.608353000000022,,
HANOVER AV,NULL,-75.418030999999985,40.626226999999972,,
U222,NULL,-75.551672,40.56713000000002,,
U222,NULL,-75.551346000000024,40.567249000000004,,
U222,NULL,-75.606415000000027,40.548002999999994,,
U222,NULL,-75.551672,40.56713000000002,,
S29,NULL,-75.515404999999987,40.524992999999995,,
S29,NULL,-75.514633,40.525290999999982,,
S29,NULL,-75.525153999999986,40.512405,,
S29,NULL,-75.515404999999987,40.524992999999995,,
I476,NULL,-75.551672,40.56713000000002,,
I476,NULL,-75.551703999999972,40.567184,,
I476,NULL,-75.515434000000027,40.525023999999974,,
I476,NULL,-75.551672,40.56713000000002,,
I78,NULL,-75.559782999999982,40.579688999999973,,
I78,NULL,-75.559221999999977,40.579551999999978,,
I78,NULL,-75.559221999999977,40.579551999999978,,
I78,NULL,-75.556351,40.579563000000007,,
I476,NULL,-75.559221999999977,40.579551999999978,,
I476,NULL,-75.559264999999982,40.579624000000024,,
I476,NULL,-75.551703999999972,40.567184,,
I476,NULL,-75.559221999999977,40.579551999999978,,
I476,NULL,-75.577711000000022,40.615031999999985,,
I476,NULL,-75.577713000000017,40.615112000000011,,
I476,NULL,-75.574783000000025,40.605629000000022,,
I476,NULL,-75.577711000000022,40.615031999999985,,
S145,NULL,-75.472745999999972,40.603534000000025,,
S145,NULL,-75.47287799999998,40.603873000000021,,
S145,NULL,-75.472122000000013,40.602139000000022,,
S145,NULL,-75.472745999999972,40.603534000000025,,
I78,NULL,-75.390528000000018,40.574629000000016,,
I78,NULL,-75.390488,40.57468,,
I78,NULL,-75.391683,40.57343400000002,,
I78,NULL,-75.390528000000018,40.574629000000016,,
UNION BLVD,NULL,-75.418030999999985,40.626226999999972,,
UNION BLVD,NULL,-75.417953000000011,40.626282,,
UNION BLVD,NULL,-75.443573000000015,40.624123,,
UNION BLVD,NULL,-75.418030999999985,40.626226999999972,,
S378,NULL,-75.390528000000018,40.574629000000016,,
S378,NULL,-75.390442000000007,40.574862999999993,,
S378,NULL,-75.391111000000024,40.573056000000008,,
S378,NULL,-75.390528000000018,40.574629000000016,,
