Road,Order,long,lat
S1002,2,-75.22798899999998,40.754269000000022
S1002,3,-75.22152699999998,40.760051999999973
S1002,4,-75.216079999999977,40.760731000000021
S1002,5,-75.20826,40.765152
S1002,6,-75.203835000000026,40.771275
S1002,7,-75.197037000000023,40.775016999999991
S1002,8,-75.191254000000015,40.777737
S1002,9,-75.191197999999986,40.777813999999978
S1002,10,-75.190919000000008,40.778202000000022
S1002,11,-75.187942000000021,40.782334999999989
S1002,12,-75.186859000000027,40.78384
S2025,1,-75.24308000000002,40.745208999999988
S2025,2,-75.243361999999991,40.745479999999986
S2025,3,-75.244621,40.746349000000009
S2025,4,-75.24745200000001,40.74842799999999
S2025,5,-75.247657,40.748821000000021
S2025,6,-75.248359999999991,40.749351999999988
S2025,7,-75.248839999999973,40.750010999999972
S2025,8,-75.249413,40.750659999999982
S2025,9,-75.249556999999982,40.750832
S2025,10,-75.249588000000017,40.75087000000002
S2025,11,-75.249588000000017,40.750961000000018
S2025,12,-75.25000799999998,40.751301000000012
S2025,13,-75.250203,40.751491999999985
S2025,14,-75.250640999999973,40.751918999999987
S2025,15,-75.251601999999991,40.752997999999991
S2025,16,-75.251668999999993,40.753030000000024
S2025,17,-75.251876999999979,40.753131999999994
S2025,18,-75.252509999999972,40.753620000000012
S2025,19,-75.253258000000017,40.753960000000006
S2025,20,-75.253409999999974,40.75389100000001
S2025,21,-75.254402000000027,40.754100999999991
S2025,22,-75.256027000000017,40.754189
S2025,23,-75.258217,40.754218999999978
S2025,24,-75.259118,40.754237999999987
S2025,25,-75.260391000000027,40.754292000000021
S2025,26,-75.260749999999973,40.754218999999978
S2025,27,-75.262489000000016,40.755248999999992
S1002,1,-75.259987000000024,40.740814
S1002,2,-75.24939999999998,40.742488999999978
S1002,3,-75.248055000000022,40.742702000000008
S1002,4,-75.24308000000002,40.745208999999988
8TH ST,1,-75.259987000000024,40.740814
8TH ST,2,-75.26252,40.74780800000002
8TH ST,3,-75.262489000000016,40.755248999999992
TATAMY RD,1,-75.267517,40.73962
TATAMY RD,2,-75.261756999999989,40.740534000000025
TATAMY RD,3,-75.259987000000024,40.740814
S33,1,-75.267517,40.73962
S33,2,-75.265862000000027,40.742611000000011
S33,3,-75.265129,40.744011
S33,4,-75.265099000000021,40.744418999999994
S33,5,-75.265067999999985,40.745009999999979
S33,6,-75.264953999999989,40.745628000000011
S33,7,-75.264953999999989,40.747761000000025
S33,8,-75.265007000000026,40.747990000000016
S33,9,-75.265067999999985,40.748538999999994
S33,10,-75.265165000000025,40.749075000000005
S33,11,-75.265213000000017,40.749340000000018
S33,12,-75.265387999999973,40.749989000000028
S33,13,-75.265990999999985,40.75157200000001
S33,14,-75.266196999999977,40.751801
S33,15,-75.266349999999989,40.752101999999979
S33,16,-75.266678000000013,40.752651000000014
S33,17,-75.267095999999981,40.75323800000001
S33,18,-75.267128000000014,40.753330000000005
S33,19,-75.267487000000017,40.753650999999991
S33,20,-75.26767000000001,40.75394799999998
S33,21,-75.269020000000012,40.75528300000002
S191,1,-75.309929000000011,40.739232000000015
S191,2,-75.309929000000011,40.740490000000023
S191,3,-75.309897999999976,40.742142
S191,4,-75.309990000000028,40.742418999999984
S191,5,-75.310020000000009,40.74374
S191,6,-75.309181000000024,40.74374
S191,7,-75.308243,40.743720999999994
S191,8,-75.307342,40.74374
S191,9,-75.306351,40.743720999999994
S191,10,-75.306351,40.744678000000022
S191,11,-75.306412000000023,40.745799999999974
S191,12,-75.306412000000023,40.746620000000007
S191,13,-75.306259000000011,40.746689
S191,14,-75.305946,40.746940999999993
S191,15,-75.305679,40.747149999999976
S191,16,-75.305557000000022,40.747329999999977
S191,17,-75.305053999999984,40.747791000000007
S191,18,-75.304543000000024,40.747971000000007
S191,19,-75.303849000000014,40.748088999999993
S191,20,-75.3021,40.74842799999999
S191,21,-75.299759,40.748932000000025
S191,22,-75.298309000000017,40.749271000000022
S191,23,-75.29640999999998,40.749748000000011
S191,24,-75.295273000000009,40.75
S191,25,-75.294967999999983,40.750240000000019
S191,26,-75.293372999999974,40.750309000000016
S191,27,-75.292037999999991,40.750492000000008
TATAMY RD,1,-75.309929000000011,40.739232000000015
TATAMY RD,2,-75.30651899999998,40.739356999999984
TATAMY RD,3,-75.302025000000015,40.73804100000001
TATAMY RD,4,-75.30059,40.737922000000026
TATAMY RD,5,-75.293029999999987,40.737297000000012
TATAMY RD,1,-75.293029999999987,40.737297000000012
TATAMY RD,2,-75.290061999999978,40.737053
TATAMY RD,3,-75.287865000000011,40.736834999999985
TATAMY RD,4,-75.286003,40.736286000000007
TATAMY RD,5,-75.267517,40.73962
S191,1,-75.309998000000007,40.732829999999979
S191,2,-75.309913999999992,40.733028999999988
S191,3,-75.309913999999992,40.73502000000002
S191,4,-75.309913999999992,40.735920000000021
S191,5,-75.309883000000013,40.736759000000006
S191,6,-75.309868,40.738091
S191,7,-75.309929000000011,40.739232000000015
S191,1,-75.313217000000009,40.732516999999973
S191,2,-75.312285999999972,40.732639000000006
S191,3,-75.311896999999988,40.732639000000006
S191,4,-75.311142000000018,40.732711999999992
S191,5,-75.310907999999984,40.732731
S191,6,-75.310539,40.732760999999982
S191,7,-75.309998000000007,40.732829999999979
S248,1,-75.341042000000016,40.734329
S248,2,-75.34056099999998,40.734401999999989
S248,3,-75.338852999999972,40.734352
S248,4,-75.337966999999992,40.734329
S248,5,-75.337790999999982,40.734348000000011
S248,6,-75.337447,40.734332999999992
S248,7,-75.33689099999998,40.734308999999996
S248,8,-75.336449000000016,40.734244999999987
S248,9,-75.33294699999999,40.733748999999989
S248,10,-75.332862999999975,40.73368099999999
S248,11,-75.332046999999989,40.733588999999995
S248,12,-75.331305999999984,40.733402000000012
S248,13,-75.331054999999992,40.733337000000006
S248,14,-75.330421,40.733181
S248,15,-75.329726999999991,40.732811000000027
S248,16,-75.328857000000028,40.732058999999992
S248,17,-75.328262,40.731850000000009
S248,18,-75.326881000000014,40.731811999999991
S248,19,-75.325072999999975,40.731529000000023
S248,20,-75.32486,40.731521999999984
S248,21,-75.324409,40.731510000000014
S248,22,-75.323868,40.731570999999974
S248,23,-75.322152000000017,40.731621000000018
S248,24,-75.318626,40.732029000000011
S248,25,-75.313217000000009,40.732516999999973
S248,1,-75.309998000000007,40.732829999999979
S248,2,-75.309013,40.732890999999995
S248,3,-75.308441000000016,40.732779999999991
S248,4,-75.307861,40.732529
S248,5,-75.306773000000021,40.731710000000021
S248,6,-75.306213000000014,40.731289000000004
S248,7,-75.304954000000009,40.730278
S248,1,-75.393303,40.727161000000024
S248,2,-75.391121,40.727348000000006
S248,3,-75.390373000000011,40.727488999999991
S248,4,-75.387571999999977,40.727828999999986
S248,5,-75.385437000000024,40.728180000000009
S248,6,-75.383811999999978,40.728409
S248,7,-75.382072,40.728699000000006
S248,8,-75.381563000000028,40.72877299999999
S248,9,-75.379387000000008,40.72909199999998
S248,10,-75.377922000000012,40.729567999999972
S248,11,-75.37773900000002,40.72954900000002
S248,12,-75.377647000000024,40.729660000000024
S248,13,-75.377022000000011,40.729851
S248,14,-75.376961,40.729939
S248,15,-75.376083,40.730098999999996
S248,16,-75.375,40.730437999999992
S248,17,-75.373917,40.730808000000025
S248,18,-75.368407999999988,40.731201
S248,19,-75.367843999999991,40.731201
S248,20,-75.366013000000009,40.730849999999975
S248,21,-75.363899,40.730492000000027
S248,22,-75.359626999999989,40.729801000000009
S248,23,-75.359207000000026,40.729710000000011
S248,24,-75.358307000000025,40.73001099999999
S248,25,-75.35822300000001,40.730068000000017
S248,26,-75.354187000000024,40.731628
S248,27,-75.354012000000012,40.731651
S248,28,-75.353920000000016,40.731739000000005
S248,29,-75.348105999999973,40.734009000000015
S248,30,-75.346848000000023,40.734119000000021
S248,31,-75.345221999999978,40.734169000000009
S248,32,-75.344628,40.734194
S248,33,-75.342033000000015,40.734299000000021
S248,34,-75.341248000000007,40.734299000000021
S248,35,-75.341042000000016,40.734329
S512,1,-75.393303,40.727161000000024
S512,2,-75.393378999999982,40.728378000000021
S512,3,-75.393532,40.729178999999988
S512,4,-75.39364599999999,40.731152000000009
S512,5,-75.393921999999975,40.733921000000009
S512,6,-75.393982,40.735222000000022
S512,7,-75.39400999999998,40.735563000000013
S512,8,-75.394096999999988,40.73664100000002
S512,9,-75.394094,40.736768999999981
S512,10,-75.394072999999992,40.738380000000006
S512,11,-75.393561999999974,40.740027999999995
S512,12,-75.393410000000017,40.74100900000002
S512,13,-75.393349,40.741192000000012
S512,14,-75.39317299999999,40.742129999999975
S512,15,-75.393227000000024,40.744079
S512,16,-75.393224999999973,40.744127999999989
S512,17,-75.393204000000026,40.744670999999983
S512,18,-75.393257,40.747051
S512,19,-75.393349,40.747237999999982
S512,20,-75.393410000000017,40.747848999999974
S512,21,-75.393509,40.749002000000019
S512,22,-75.393470999999977,40.75
S512,23,-75.392899,40.751598
S512,24,-75.392661999999973,40.752468000000022
S512,25,-75.392601000000013,40.752830000000017
S512,26,-75.392510000000016,40.752880000000005
S512,27,-75.392386999999985,40.753152
S512,28,-75.392211999999972,40.753630999999984
S512,29,-75.392027999999982,40.753979000000015
S512,30,-75.391907,40.754501000000005
S512,31,-75.389953999999989,40.758227999999974
S512,32,-75.389832000000013,40.758389000000022
S512,33,-75.389350999999976,40.759312000000023
S512,34,-75.388748000000021,40.760360999999989
S512,35,-75.38603999999998,40.765491
S512,36,-75.385947999999985,40.765671
S512,37,-75.38585,40.765919999999994
S512,38,-75.38580300000001,40.766040999999973
S512,39,-75.385437000000024,40.766609000000017
S512,40,-75.385017,40.767157999999995
S512,41,-75.384955999999988,40.767180999999994
S512,42,-75.383986999999991,40.768102
S512,43,-75.383820000000014,40.768260999999995
S512,44,-75.381377999999984,40.770087999999987
S512,45,-75.380301999999972,40.770962
S512,46,-75.379990000000021,40.771141
S512,47,-75.37867,40.772079000000019
S512,48,-75.375,40.774459999999976
S512,49,-75.374641,40.774656999999991
S512,50,-75.373672,40.775188000000014
S512,51,-75.372863999999993,40.775580999999988
S512,52,-75.372619999999984,40.775760999999989
S512,53,-75.372292000000016,40.77595100000002
S512,54,-75.371360999999979,40.776611
S512,55,-75.371239,40.776878000000011
S512,56,-75.370689000000027,40.777710000000013
S512,57,-75.370567,40.777770999999973
S512,58,-75.370482999999979,40.778099
S512,59,-75.370208999999988,40.778598999999986
S512,60,-75.370208999999988,40.778781999999978
S512,61,-75.370064000000013,40.779148000000021
S512,62,-75.368103000000019,40.78287899999998
S512,63,-75.367988000000025,40.783057999999983
S512,64,-75.367828999999972,40.783240999999975
S512,65,-75.367706,40.783562000000018
S512,66,-75.36698899999999,40.784710000000018
S512,67,-75.366897999999992,40.785068000000024
S512,68,-75.366630999999984,40.785461
S512,69,-75.366088999999988,40.786750999999981
S512,70,-75.365912999999978,40.787429999999972
S512,71,-75.365912999999978,40.787910000000011
S512,72,-75.365852000000018,40.788299999999992
S512,73,-75.365760000000023,40.789330000000007
S512,74,-75.36535600000002,40.790291000000025
S512,75,-75.365181,40.790539000000024
S512,76,-75.364937,40.790771000000007
S512,77,-75.364128,40.791270999999995
S512,78,-75.362709,40.792011
S512,79,-75.360846999999978,40.792899999999975
S512,80,-75.359580999999991,40.79361
S512,81,-75.357391,40.795052
S512,82,-75.35672,40.795550999999989
S512,83,-75.356422000000009,40.795871999999974
S512,84,-75.356299999999976,40.796082000000013
S512,85,-75.356002999999987,40.796187999999972
S512,86,-75.355722000000014,40.796492
S512,87,-75.355492000000027,40.796741
S512,88,-75.354919,40.797149999999988
S512,89,-75.354187000000024,40.797501000000011
S512,90,-75.353859,40.797661000000005
S512,91,-75.350517000000025,40.798531000000025
S512,92,-75.349373000000014,40.799099000000012
S512,93,-75.348740000000021,40.799599
S512,94,-75.348617999999988,40.799781999999993
S512,95,-75.348412,40.799881000000028
S512,96,-75.34742,40.800837
S512,97,-75.346389999999985,40.801842000000022
S512,98,-75.345221999999978,40.802898000000027
S512,99,-75.343948000000012,40.803921
S512,100,-75.343540000000019,40.804261999999994
S512,101,-75.341568,40.805907999999988
S512,102,-75.339767,40.807610000000011
S512,103,-75.338951000000009,40.808289
S512,104,-75.336990000000014,40.810059000000024
S512,105,-75.336570999999992,40.810539000000006
S512,106,-75.336120999999991,40.810950999999989
S512,107,-75.335823,40.811271999999974
S512,108,-75.335608999999977,40.811309999999992
S512,109,-75.335548000000017,40.811570000000017
S512,110,-75.334518,40.812640999999985
S512,111,-75.334221000000014,40.813048999999978
S512,112,-75.334189999999978,40.81319000000002
S512,113,-75.334006999999986,40.813259000000016
S512,114,-75.33326,40.814201000000025
S512,115,-75.331177000000025,40.816479000000015
S512,116,-75.330970999999977,40.816528000000005
S512,117,-75.330878999999982,40.816799
S512,118,-75.329788000000008,40.818271999999979
S512,119,-75.329071,40.819229000000007
S512,120,-75.328193,40.820029999999974
S512,121,-75.327293,40.820580000000007
S512,122,-75.325958000000014,40.821349999999995
S512,123,-75.324912999999981,40.822589999999991
S512,124,-75.324187999999992,40.823280000000011
S512,125,-75.323982,40.82347900000002
S512,126,-75.32331099999999,40.823939999999993
S512,127,-75.321380999999974,40.82487900000001
S512,128,-75.320479999999975,40.825290999999993
S512,129,-75.320152000000007,40.825378
S512,130,-75.319298,40.825698999999986
S512,131,-75.317527999999982,40.826111000000026
S512,132,-75.316466999999989,40.826291000000026
S512,133,-75.315453999999988,40.826640999999995
S512,134,-75.314880000000016,40.827019000000007
S512,135,-75.314301,40.827411999999981
S512,136,-75.314003000000014,40.827641000000028
S512,137,-75.312919000000022,40.828098000000011
S512,138,-75.309631000000024,40.829028999999991
S512,139,-75.304207000000019,40.83139
S512,140,-75.30291,40.831889999999987
S512,141,-75.302818,40.831981999999982
S512,142,-75.301826,40.832371000000023
S512,143,-75.300978999999984,40.83274
S512,144,-75.300437999999986,40.83292
S512,145,-75.299301000000014,40.833381999999972
S248,1,-75.573959,40.769118999999989
S248,2,-75.571128999999985,40.767810999999995
S248,3,-75.570801000000017,40.767719
S248,4,-75.570694,40.767658999999981
S248,5,-75.568992999999978,40.766707999999994
S248,6,-75.567223000000013,40.765751000000023
S248,7,-75.565857,40.765221
S248,8,-75.565170000000023,40.765060000000005
S248,9,-75.565109,40.765018999999995
S248,10,-75.564484,40.764832000000013
S248,11,-75.562575999999979,40.764487999999972
S248,12,-75.558547999999973,40.762999999999977
S248,13,-75.557411,40.762679999999989
S248,14,-75.554313999999977,40.761531999999988
S248,15,-75.554193,40.761439999999993
S248,16,-75.55081899999999,40.760249999999985
S248,17,-75.550636,40.760249999999985
S248,18,-75.54914100000002,40.759838
S248,19,-75.548271,40.759541000000013
S248,20,-75.547057,40.758899999999983
S248,21,-75.546637999999973,40.758511
S248,22,-75.546403,40.758461000000011
S248,23,-75.545563000000016,40.757979999999975
S248,24,-75.543968,40.756740999999977
S248,25,-75.54344900000001,40.75626
S248,26,-75.542397,40.755760000000009
S248,27,-75.541137999999989,40.755229999999983
S248,28,-75.538940000000025,40.754058999999984
S248,29,-75.537742999999978,40.753578000000005
S248,30,-75.535431000000017,40.75291900000002
S248,31,-75.534765999999991,40.75269400000002
S248,32,-75.532928000000027,40.752071
S248,33,-75.532028000000025,40.751839000000018
S248,34,-75.531997999999987,40.751788999999974
S248,35,-75.53009800000001,40.751239999999996
S248,36,-75.529648000000009,40.751201999999978
S248,37,-75.528960999999981,40.750939000000017
S248,38,-75.526611,40.750407999999993
S248,39,-75.52568100000002,40.750251999999989
S248,40,-75.525062999999989,40.750010999999972
S248,41,-75.52388000000002,40.749618999999996
S248,42,-75.523192999999992,40.749371
S248,43,-75.52166,40.748858999999982
S248,44,-75.520628999999985,40.748679999999979
S248,45,-75.519402000000014,40.748790999999983
S248,46,-75.518228000000022,40.749061999999981
S248,47,-75.516838,40.749161000000015
S248,48,-75.51609000000002,40.749038999999982
S248,49,-75.514679,40.748581
S248,50,-75.512421000000018,40.74759
S248,51,-75.511306999999988,40.747231
S248,52,-75.511276000000009,40.747162
S248,53,-75.510047999999983,40.747200000000021
S248,54,-75.50914,40.747341000000006
S248,55,-75.508148,40.74759
S248,56,-75.506104,40.748160999999982
S248,57,-75.504723000000013,40.748619000000019
S248,58,-75.50254799999999,40.749410000000012
S248,59,-75.501288999999986,40.74982799999998
S248,60,-75.500953999999979,40.75
S248,61,-75.50000799999998,40.750407999999993
S248,62,-75.496552000000008,40.75204100000002
S248,63,-75.496307,40.752178000000015
S248,64,-75.495795999999984,40.752430000000004
S248,65,-75.49490400000002,40.752701
S248,66,-75.494392,40.752789000000007
S248,67,-75.492461999999989,40.752818999999988
S248,68,-75.48966200000001,40.752658999999994
S248,69,-75.487984999999981,40.752639999999985
S248,70,-75.483917000000019,40.752350999999976
S248,71,-75.482079,40.752208999999993
S248,72,-75.48172,40.752208999999993
S248,73,-75.480820999999992,40.752009999999984
S248,74,-75.480239999999981,40.75184999999999
S248,75,-75.478530999999975,40.751228000000026
S248,76,-75.477722000000028,40.750838999999985
S248,77,-75.475967000000026,40.750159999999994
S248,78,-75.47566999999998,40.750010999999972
S248,79,-75.473960999999974,40.749248000000023
S248,80,-75.473717000000022,40.749210000000005
S248,81,-75.472808999999984,40.748748999999975
S248,82,-75.470489999999984,40.747608000000014
S248,83,-75.469917000000009,40.747292000000016
S248,84,-75.467484000000013,40.745892000000026
S248,85,-75.46550000000002,40.744911
S248,86,-75.465141000000017,40.744678000000022
S248,87,-75.464737000000014,40.744572000000005
S248,88,-75.46392800000001,40.744228000000021
S248,89,-75.462699999999984,40.74378999999999
S248,90,-75.460983,40.743430999999987
S248,91,-75.459267000000011,40.743159999999989
S248,92,-75.456772,40.743270999999993
S248,93,-75.453552,40.743462000000022
S248,94,-75.44760100000002,40.743641000000025
S248,95,-75.437759000000028,40.743857999999989
S248,96,-75.435204,40.74360999999999
S248,97,-75.43367,40.743259000000023
S248,98,-75.431922999999983,40.742709999999988
S248,99,-75.430748,40.742167999999992
S248,100,-75.43041199999999,40.742069000000015
S248,101,-75.43041199999999,40.742008
S248,102,-75.427527,40.74036000000001
S248,103,-75.425873000000024,40.739239
S248,104,-75.425812000000008,40.739079000000004
S248,105,-75.425568,40.739101000000005
S248,106,-75.423551999999972,40.73764
S248,107,-75.420837,40.73553099999998
S248,108,-75.420417999999984,40.735327999999981
S248,109,-75.420357000000024,40.735190999999986
S248,110,-75.419517999999982,40.7346
S248,111,-75.419401999999991,40.734550000000013
S248,112,-75.41922,40.734390000000019
S248,113,-75.419006000000024,40.734299000000021
S248,114,-75.418983000000026,40.734230000000025
S248,115,-75.418472000000008,40.733821999999975
S248,116,-75.417818000000011,40.733453999999995
S248,117,-75.417083999999988,40.733040000000017
S248,118,-75.415314000000023,40.731850000000009
S248,119,-75.414551000000017,40.731231999999977
S248,120,-75.414284000000009,40.730979999999988
S248,121,-75.413260999999977,40.729840000000024
S248,122,-75.413139,40.729629999999986
S248,123,-75.41293300000001,40.729541999999981
S248,124,-75.412902999999972,40.729309
S248,125,-75.412689,40.729061
S248,126,-75.412689,40.728970000000004
S248,127,-75.412238,40.728470000000016
S248,128,-75.412085999999988,40.728241000000025
S248,129,-75.411599000000024,40.727779
S248,130,-75.410758999999985,40.72723000000002
S248,131,-75.410132999999973,40.727000999999973
S248,132,-75.409050999999977,40.726711000000023
S248,133,-75.404387999999983,40.725929000000008
S248,134,-75.403432000000009,40.726006999999981
S248,135,-75.40303,40.726040000000012
S248,136,-75.400908000000015,40.72654
S248,137,-75.400391000000013,40.726661999999976
S248,138,-75.399719,40.726729999999975
S248,139,-75.39911699999999,40.726711000000023
S248,140,-75.397018,40.726799000000028
S248,141,-75.396079999999984,40.726729999999975
S248,1,-75.396079999999984,40.726729999999975
S248,2,-75.395691,40.726569999999981
S248,3,-75.395241,40.726249999999993
S248,4,-75.394310000000019,40.72591
S248,5,-75.393303,40.727161000000024
S145,1,-75.541383,40.733696000000009
S145,2,-75.543281999999977,40.73368099999999
S145,3,-75.543498,40.733633999999995
S145,4,-75.543877000000009,40.733550999999977
S145,5,-75.543921000000012,40.733523999999989
S145,6,-75.544212000000016,40.733340999999996
S145,7,-75.544693,40.732861000000014
S145,8,-75.545052,40.732219999999984
S145,9,-75.545081999999979,40.732039999999984
S145,10,-75.545241999999973,40.731788999999992
S145,11,-75.545325999999989,40.731368999999972
S145,12,-75.545479,40.731079000000022
S145,13,-75.545929,40.729389000000026
S145,14,-75.546050999999977,40.729321000000027
S145,15,-75.546050999999977,40.729061
S145,16,-75.546317999999985,40.72798899999998
S145,17,-75.546738,40.727371000000005
S145,18,-75.546859999999981,40.727371000000005
S145,19,-75.547172999999987,40.727119000000016
S145,20,-75.548103000000026,40.726527999999973
S145,21,-75.551437000000021,40.724898999999994
S145,22,-75.55291,40.724540999999988
S145,23,-75.55541199999999,40.724200999999994
S145,24,-75.557091000000014,40.724079000000017
S145,25,-75.558387999999979,40.72426999999999
S145,26,-75.558449,40.724338999999986
S145,27,-75.558745999999985,40.72438
S145,28,-75.559920999999974,40.724681999999973
S145,29,-75.561179999999979,40.725159000000019
S145,30,-75.562019000000021,40.725529999999992
S145,31,-75.562170999999978,40.725571
S145,32,-75.562621999999976,40.725867999999991
S145,33,-75.563315999999986,40.726331000000016
S145,34,-75.565147000000024,40.72838999999999
S145,35,-75.565299999999979,40.72838999999999
S145,36,-75.565332000000012,40.728618999999981
S145,37,-75.56572,40.729012000000012
S145,38,-75.565902999999992,40.72927900000002
S145,39,-75.567191999999977,40.730492000000027
S145,40,-75.569572,40.732939999999985
S145,41,-75.569602999999972,40.733082000000024
S145,42,-75.569960999999978,40.733452
S145,43,-75.571701000000019,40.735298
S145,44,-75.571876999999972,40.735419999999976
S145,45,-75.571937999999989,40.735512000000028
S145,46,-75.572868000000028,40.736328000000015
S145,47,-75.573593000000017,40.73674
S145,48,-75.574562000000014,40.737128999999982
S145,49,-75.575188000000026,40.737288999999976
S145,50,-75.57576,40.737357999999972
S145,51,-75.578323000000012,40.737270000000024
S145,52,-75.581778999999983,40.737941999999975
S145,53,-75.582527000000027,40.738120999999978
S145,54,-75.58363700000001,40.738424000000009
S145,55,-75.583878000000027,40.73849100000001
S145,56,-75.586502,40.73947099999998
S145,57,-75.587043999999992,40.739750000000015
S145,58,-75.587128,40.739841000000013
S145,59,-75.587761,40.74007
S145,60,-75.588149999999985,40.740390999999988
S145,61,-75.588332999999977,40.740569999999991
S145,62,-75.589241000000015,40.741261000000009
S145,63,-75.589751999999976,40.741600000000005
S145,64,-75.590317000000027,40.742328999999984
S145,65,-75.590918999999985,40.743228999999985
S145,66,-75.590981,40.743480999999974
S145,67,-75.591216999999972,40.743728999999973
S145,68,-75.591583000000014,40.745239000000026
S145,69,-75.591636999999992,40.746158999999977
S145,70,-75.591727999999989,40.749680000000012
S145,71,-75.591750999999988,40.749989000000028
S145,72,-75.591956999999979,40.750961000000018
S145,73,-75.592079000000012,40.75153
S145,74,-75.592139999999972,40.751820000000009
S145,75,-75.592438000000016,40.752992000000006
S145,76,-75.592498999999975,40.753108999999995
S145,77,-75.592589999999973,40.753558
S145,78,-75.592742999999984,40.753680999999972
S145,79,-75.592796000000021,40.753979000000015
S145,80,-75.592796000000021,40.754089000000022
S145,81,-75.592979000000014,40.754359000000022
S145,82,-75.59346,40.755348000000026
S145,83,-75.593490999999972,40.755531000000019
S145,84,-75.593727,40.756080999999995
S145,85,-75.593819,40.756129999999985
S145,86,-75.593887,40.756469999999979
S145,87,-75.594069999999988,40.75685900000002
S145,88,-75.594131,40.756931000000009
S145,89,-75.594131,40.757092
S145,90,-75.594223,40.757251999999994
S248,1,-75.304954000000009,40.730278
S248,2,-75.304107999999985,40.729599000000007
S248,3,-75.297286999999983,40.723991000000012
S248,4,-75.296082000000013,40.723019000000022
S248,5,-75.291489000000013,40.719257000000027
S248,6,-75.290794,40.718642999999986
S248,7,-75.290174999999977,40.718178000000023
S248,8,-75.28973400000001,40.717846000000009
S248,9,-75.289711000000011,40.717826
I476,1,-75.624519000000021,40.717331
I476,2,-75.625,40.71783099999999
I476,3,-75.625237000000027,40.718039999999974
I476,4,-75.625633,40.718541000000016
I476,5,-75.628311,40.721310000000017
I476,6,-75.628548000000023,40.721668000000022
I476,7,-75.628548000000023,40.721858999999995
I476,8,-75.62867,40.72199999999998
I476,9,-75.629028,40.722729000000015
I476,10,-75.629272000000014,40.723689999999976
I476,11,-75.629272000000014,40.726620000000025
I476,12,-75.629211,40.728908999999987
I476,13,-75.62912,40.729679999999973
I476,14,-75.628937000000008,40.73090000000002
I476,15,-75.628966999999989,40.731312
I476,16,-75.628882999999973,40.731929999999977
I476,17,-75.628905999999972,40.732479000000012
I476,18,-75.628905999999972,40.73415
I476,19,-75.629028,40.734649999999988
I476,20,-75.629089000000022,40.735148999999979
I476,21,-75.629180000000019,40.735310000000027
I476,22,-75.629180000000019,40.735908999999992
I476,23,-75.629303,40.736339999999984
I476,24,-75.629416999999989,40.736961000000008
I476,25,-75.629577999999981,40.737559999999974
I476,26,-75.62960099999998,40.737918999999977
I476,27,-75.62973,40.738201000000004
I476,28,-75.630027999999982,40.73947800000002
I476,29,-75.630271999999991,40.740050999999994
I476,30,-75.63056899999998,40.740921000000014
I476,31,-75.631317000000024,40.742699000000016
I476,32,-75.631317000000024,40.742820999999992
I476,33,-75.631439,40.742888999999991
I476,34,-75.631560999999977,40.743270999999993
I476,35,-75.63168300000001,40.743462000000022
I476,36,-75.631767000000025,40.743728999999973
I476,37,-75.632010999999977,40.744209000000012
I476,38,-75.632042000000013,40.744330999999988
I476,39,-75.63213300000001,40.74449199999998
I476,40,-75.632217000000026,40.744899999999973
I476,41,-75.632584000000008,40.745701
I476,42,-75.632584000000008,40.745811
I476,43,-75.632584000000008,40.745860999999991
I476,44,-75.632636999999988,40.745910999999978
I476,45,-75.632636999999988,40.746039999999994
I476,46,-75.632767,40.746089999999981
I476,47,-75.632796999999982,40.746268999999984
I476,48,-75.633278000000018,40.747420999999974
I476,49,-75.633369000000016,40.747710999999981
I476,50,-75.633972000000028,40.749198999999976
I476,51,-75.633972000000028,40.749321000000009
I476,52,-75.634032999999988,40.749377999999979
I476,53,-75.63417800000002,40.749859000000015
I476,54,-75.634201000000019,40.75
I476,55,-75.634421999999972,40.750480999999979
I476,56,-75.634505999999988,40.750590999999986
I476,57,-75.634528999999986,40.750777000000028
I476,58,-75.634871999999973,40.751510999999994
I476,59,-75.634904,40.751650999999981
I476,60,-75.634987000000024,40.751709000000005
I476,61,-75.635077000000024,40.751990999999975
I476,62,-75.635497999999984,40.752949
I476,63,-75.635497999999984,40.753059000000007
I476,64,-75.635589999999979,40.753108999999995
I476,65,-75.635772999999972,40.753680999999972
I476,66,-75.635856999999987,40.753750000000025
I476,67,-75.635856999999987,40.754002000000014
I476,68,-75.635947999999985,40.754051000000004
I476,69,-75.636009,40.754260999999985
I476,70,-75.636459,40.755310000000009
I476,71,-75.636551,40.755760000000009
I476,72,-75.636703000000011,40.755900999999994
I476,73,-75.636879000000022,40.75634100000002
I476,74,-75.636970000000019,40.756537999999978
I476,75,-75.637062000000014,40.756592000000012
I476,76,-75.637062000000014,40.756729000000007
I476,77,-75.637206999999989,40.756950000000018
I476,78,-75.637329000000022,40.75716
I476,79,-75.63797,40.758121000000017
I476,80,-75.638237,40.758468999999991
I476,81,-75.638808999999981,40.759257999999988
I476,82,-75.640067999999985,40.760942
I476,83,-75.640190000000018,40.76102800000001
I476,84,-75.640342999999973,40.76128
I476,85,-75.640426999999988,40.761371999999994
I476,86,-75.640556,40.761531999999988
I476,87,-75.641068000000018,40.762058000000025
I476,88,-75.641219999999976,40.762241000000017
I476,89,-75.641342000000009,40.762451
I476,90,-75.64247899999998,40.76377100000002
I476,91,-75.643783999999982,40.765442000000007
I476,92,-75.643929000000014,40.76562899999999
